Tp,Hs,Uw,Op
5.83,1.84,9.61333333333333,1
5.95,1.94,10.545,1
6.22,1.77,11.48,1
5.8,1.86,10.855,1
6.73,1.85,9.38,1
6.92,1.85,9.18,1
6.88,2.12,10.0333333333333,1
7.25,2.38,9.85166666666667,1
7.02,2.44,9.58333333333333,1
7.17,2.68,10.2083333333333,1
6.83,2.81,10.1483333333333,1
7.12,3.03,10.02,1
7.75,3.28,10.3016666666667,1
8.63,3.31,10.31,1
9,3.59,9.86666666666667,1
9.36,3.53,9.95333333333333,1
10.61,3.76,9.31333333333333,1
10.15,3.86,8.56166666666667,1
10.36,3.5,9.32333333333333,1
10.33,3.57,8.595,1
10.1,2.98,7.5,1
9.9,3.14,10.005,1
9.81,2.85,9.59333333333333,1
9.94,2.78,10.0483333333333,1
9.72,2.74,12.2933333333333,1
8.57,2.67,12.5183333333333,1
10.19,2.77,11.07,1
9.89,2.73,6.035,1
9.55,2.59,10.99,1
9.95,2.53,11.2766666666667,1
9.69,2.39,13.0033333333333,1
8.86,2.46,13.3216666666667,1
5.94,2.22,14.125,1
7.08,2.55,15.1533333333333,1
6.23,2.56,16.1033333333333,1
6.51,2.75,16.3766666666667,1
6.91,2.84,15.5116666666667,1
6.57,2.91,16.0083333333333,1
6.79,2.94,16.48,1
7.57,3.18,14.63,1
7.72,3.01,14.66,1
7.83,2.74,15.3766666666667,1
7.95,2.59,14.305,1
8.45,2.77,11.4316666666667,1
8.14,2.52,8.95,1
8.08,2.23,8.31166666666667,1
8.04,2.19,7.64166666666667,1
7.32,2.13,6.57,1
7.49,2,6.665,1
6.96,1.75,7.29333333333333,1
6.75,1.64,6.155,1
6.93,1.47,5.265,1
6.96,1.57,4.36333333333333,1
6.85,1.27,3.87166666666667,1
7.07,1.3,4.345,1
7.06,1.25,4.16166666666667,1
6.62,1.24,4.19,1
6.42,1.21,3.54833333333333,1
6.59,1.31,4.03333333333333,1
6.72,1.37,2.93166666666667,2
5.93,1.35,2.56166666666667,2
6.18,1.29,2.97,2
5.92,1.23,4.13333333333333,1
6.01,1.23,5.46,1
6.54,1.46,9.84166666666667,1
7.22,1.83,12.3833333333333,1
7.26,2.06,11.55,1
8.15,2.24,11.7066666666667,1
8.57,2.15,10.5483333333333,1
7.87,2.28,10.435,1
7.81,2.46,9.4,1
8.36,2.52,8.63333333333333,1
8.73,2.45,8.18666666666667,1
8.36,2.22,7.65,1
8.65,2.26,6.78,1
8.18,2.18,6.82333333333333,1
8.14,2.4,6.47166666666667,1
7.91,2.36,5.68833333333333,1
8.46,2.12,4.73833333333333,1
9.13,2.21,3.02333333333333,1
8.93,2.18,2.03666666666667,2
8.86,1.93,1.35833333333333,2
8.85,2.09,1.495,2
8.67,1.83,2.33333333333333,2
7.7,1.81,2.38,2
8.46,1.81,1.43333333333333,2
7.85,1.59,0.985,2
8.28,1.71,1.11,2
8.24,1.48,1.31166666666667,2
8.28,1.43,1.64,2
7.86,1.34,2.06,2
7.29,1.29,2.67666666666667,2
8.09,1.24,2.975,2
6.43,1.15,3.09833333333333,1
7.82,1.13,2.51833333333333,2
7.69,1.02,4.01833333333333,1
7.07,1.01,2.56166666666667,2
7.12,1.06,3.015,1
6.87,0.94,2.8,2
7.07,0.89,3.05666666666667,1
6.33,0.93,3.84333333333333,1
7.22,0.84,4.23833333333333,1
6.92,0.8,3.69833333333333,1
6.82,0.75,3.93166666666667,1
6.95,0.78,4.41166666666667,1
6.4,0.75,3.625,1
6.27,0.71,3.355,1
6.32,0.66,4.77166666666667,1
6.66,0.71,4.235,1
5.63,0.68,4.54333333333333,1
5.97,0.69,4.76833333333333,1
3.82,0.7,5.54666666666667,1
4,0.75,5.10166666666667,1
4.1,0.68,4.45833333333333,1
4.04,0.62,4.08166666666667,1
4.28,0.57,3.465,1
4.22,0.57,2.95833333333333,2
3.97,0.53,2.89833333333333,2
4.53,0.51,3.74833333333333,1
4.35,0.56,4.97166666666667,1
5.77,0.54,5.69666666666667,1
3.32,0.59,5.18333333333333,1
3.68,0.63,5.30833333333333,1
3.42,0.71,5.10333333333333,1
3.29,0.69,6.035,1
3.26,0.68,6.57833333333333,1
3.5,0.71,5.74166666666667,1
3.58,0.74,5.45333333333333,1
3.69,0.76,5.22166666666667,1
3.88,0.81,4.915,1
4.03,0.81,6.73333333333333,1
4.5,0.83,8.3,1
4.84,1.02,9.15666666666667,1
5.15,1.06,8.98833333333333,1
5.03,1.09,8.37666666666667,1
4.87,1.22,8.62166666666667,1
4.93,1.21,8.06666666666667,1
4.38,0.99,7.00833333333333,1
4.73,1.01,6.66833333333333,1
4.98,1.02,6.64666666666667,1
5.4,1.02,5.68333333333333,1
5.28,0.97,4.96166666666667,1
5.56,1.11,5.43,1
5.51,0.92,6.07833333333333,1
5.71,0.92,7.97,1
5.55,0.88,8.92833333333333,1
4.14,1.11,11.31,1
4.63,1.31,11.2316666666667,1
5.02,1.37,9.945,1
5.18,1.36,10.9433333333333,1
4.97,1.4,11.9033333333333,1
5.22,1.48,12.6833333333333,1
5.21,1.55,14.4916666666667,1
5.53,1.69,16.27,1
6.35,1.93,16.87,1
6.66,2.26,17.1966666666667,1
7,2.36,17.7783333333333,1
7.03,2.53,17.2883333333333,1
7.22,2.6,16.1066666666667,1
7.34,2.74,15.19,1
7.57,2.67,14.3533333333333,1
7.12,2.45,13.3483333333333,1
7.08,2.33,11.11,1
7.54,2.11,7.71666666666667,1
7.48,1.93,7.71666666666667,1
7.43,1.74,7.65166666666667,1
7.38,1.63,6.095,1
7.5,1.53,6.12833333333333,1
7.16,1.4,6.46,1
7.1,1.21,6.24,1
7.18,1.15,6.835,1
7,1.17,6.86833333333333,1
6.54,1.15,7.975,1
5.86,1.16,7.08166666666667,1
5.58,1.2,7.475,1
5.5,1.24,7.09833333333333,1
5.5,1.23,7.75166666666667,1
5.28,1.3,7.87,1
5.52,1.23,7.33833333333333,1
5.28,1.38,7.64666666666667,1
6.69,1.44,9.14666666666667,1
5.33,1.35,10.2316666666667,1
6.7,1.53,10.3233333333333,1
5.49,1.65,10.8066666666667,1
5.5,1.54,10.2816666666667,1
6.39,1.67,10.505,1
5.88,1.77,10.275,1
6.56,1.68,11.0583333333333,1
6.6,1.61,10.635,1
5.49,1.65,12.5083333333333,1
5.73,1.64,13.2816666666667,1
6.4,1.64,12.2866666666667,1
6.19,1.76,10.8716666666667,1
6.24,1.68,10.715,1
6.61,1.57,10.105,1
6.58,1.67,8.46333333333333,1
6.37,1.68,9.25,1
6.32,1.61,6.57833333333333,1
6,1.59,6.67833333333333,1
5.91,1.7,7.45833333333333,1
5.76,1.52,6.70333333333333,1
5.85,1.46,6.565,1
5.97,1.42,5.64166666666667,1
6.08,1.46,5.235,1
6.09,1.39,4.795,1
6.26,1.3,4.86833333333333,1
5.9,1.35,4.18666666666667,1
6.87,1.36,4.10166666666667,1
6,1.28,3.56,1
6.77,1.44,3.65,1
6.51,1.43,4.06833333333333,1
6.53,1.53,3.715,1
7.17,1.51,4.05666666666667,1
6.6,1.52,3.89166666666667,1
6.37,1.51,4.035,1
7.41,1.59,2.64833333333333,2
7.27,1.61,2.52833333333333,2
7.12,1.62,2.61,2
7.8,1.45,2.01666666666667,2
7.72,1.5,2.4,2
7.65,1.49,2.53166666666667,2
7.59,1.51,2.735,2
7.67,1.51,3.32166666666667,1
7.24,1.51,2.72,2
7.18,1.68,3.185,1
7.39,1.37,4.06833333333333,1
7.91,1.35,4.16166666666667,1
8.01,1.26,5.065,1
7.6,1.16,6.21666666666667,1
7.84,1.34,6.6,1
7.67,1.26,6.63666666666667,1
7.65,1.18,6.72166666666667,1
8.56,1.18,7.43,1
7.64,1.25,7.02333333333333,1
8.51,1.21,6.93666666666667,1
6.83,1.2,7.535,1
5.85,1.2,9.24666666666667,1
6.79,1.29,10.115,1
5.15,1.34,10.6566666666667,1
4.52,1.45,10.6466666666667,1
5.3,1.41,10.9266666666667,1
5.89,1.62,12.2066666666667,1
5.81,1.78,13.69,1
6.04,2.04,13.6733333333333,1
6.77,1.96,14.3066666666667,1
6.72,2.11,14.3516666666667,1
6.61,2.45,14.0383333333333,1
6.48,2.31,13.0966666666667,1
6.36,2.16,12.765,1
6.59,2.08,12.3433333333333,1
6.35,1.96,11.44,1
6.3,1.93,11.19,1
6.46,2.03,10.1333333333333,1
6.64,1.91,8.75833333333333,1
6.83,1.88,7.47166666666667,1
6.83,1.71,7.23666666666667,1
6.69,1.97,6.74166666666667,1
7.15,2.06,5.94833333333333,1
6.57,1.93,5.40166666666667,1
6.76,2.22,5.92833333333333,1
7.2,2.27,5.59833333333333,1
13.84,2.35,4.60833333333333,1
12.15,2.49,4.44166666666667,1
10.77,2.7,4.19333333333333,1
10.89,2.75,4.30166666666667,1
11.44,2.74,3.78666666666667,1
10.14,2.64,3.7,1
10.19,2.99,3.36833333333333,1
8.86,2.48,3.29833333333333,1
9.64,2.24,3.07833333333333,1
10.1,2.12,3.82833333333333,1
9.7,2.14,3.50666666666667,1
9.61,2.11,2.80833333333333,2
9.9,1.97,3.48166666666667,1
9.25,2.09,4.77333333333333,1
9.93,2.12,3.72833333333333,1
9.21,1.98,4.11833333333333,1
9.4,2,4.02,1
8.45,1.84,5.20333333333333,1
9.09,1.72,6.18666666666667,1
8.98,1.75,5.70666666666667,1
8.95,1.72,4.13333333333333,1
8.87,1.65,6.07,1
8.11,1.67,5.41,1
8.89,1.63,5.75666666666667,1
7.44,1.79,6.32666666666667,1
7.19,1.79,7.185,1
6.78,1.86,7.75666666666667,1
7.98,1.89,8.15166666666667,1
7.83,1.89,7.26166666666667,1
6.97,2.04,8.01333333333333,1
7.11,2.08,11.5516666666667,1
8.04,2.22,7.32833333333333,1
8.11,2.11,7.68,1
7.71,2.4,8.785,1
8.01,2.71,11.1366666666667,1
7.71,3.2,11.005,1
8.11,3.34,11.3066666666667,1
7.78,3.34,11.4133333333333,1
8.17,3.8,11.8766666666667,1
8.72,3.76,11.625,1
8.63,3.81,11.0433333333333,1
9.72,3.52,10.985,1
9.47,3.92,11.6883333333333,1
9.82,4.08,11.5416666666667,1
9.74,3.84,11.6116666666667,1
9.77,4.24,10.2966666666667,1
10.1,3.91,11.7616666666667,1
9.82,4.31,12.0583333333333,1
9.92,3.9,12.6483333333333,1
9.26,4.29,12.7383333333333,1
9.68,3.65,11.23,1
9.39,3.27,7.62666666666667,1
9.88,3.19,10.65,1
9.35,3.3,9.335,1
9.28,3.05,8.03333333333333,1
9.51,3.14,8.42833333333333,1
8.76,3,7.63333333333333,1
8.99,2.86,7.36333333333333,1
8.78,2.81,8.15833333333333,1
8.5,2.68,9.58166666666667,1
7.82,2.46,6.71666666666667,1
8.15,2.7,7.525,1
8.7,2.51,5.465,1
8.05,2.46,8.22666666666666,1
8.39,2.43,7.53666666666667,1
8.51,2.17,7.575,1
7.82,2.08,7.36166666666667,1
7.41,2.34,6.87,1
8.29,2.15,7.50166666666667,1
8.25,2.16,7.37166666666667,1
7.41,2.23,8.94333333333333,1
7.74,2.31,8.52333333333333,1
6.94,2.21,7.49,1
7.75,2.28,7.43,1
7.71,2.21,7.16833333333333,1
7.68,1.95,6.15833333333333,1
7.57,2.08,6.54666666666667,1
7.61,1.94,6.725,1
8.16,1.82,7.21,1
6.87,1.62,6.14666666666667,1
8,1.71,6.50166666666667,1
7.8,1.67,6.27333333333333,1
7.22,1.6,5.76,1
7.71,1.53,4.33166666666667,1
7.41,1.67,3.885,1
7.51,1.55,4.29,1
7.22,1.52,3.28166666666667,1
7.6,1.54,3.02166666666667,1
7.3,1.48,2.505,2
7.33,1.4,2.96666666666667,2
7.76,1.23,3.145,1
7.39,1.24,3.23833333333333,1
7.33,1.08,3.39,1
8.07,1.21,3.35666666666667,1
7.2,1.16,3.12833333333333,1
7.54,1.13,3.04,1
7.6,1.02,2.44166666666667,2
6.7,1.03,2.945,2
6.85,1.04,2.5,2
6.4,1.02,3.08833333333333,1
8.03,0.96,4.00666666666667,1
6.91,0.97,3.92,1
6.83,0.89,3.385,1
5.77,0.87,3.29833333333333,1
8.16,0.85,3.01166666666667,1
6.09,0.79,3.11333333333333,1
5.62,0.74,3.63,1
7.85,0.78,3.19,1
5.41,0.73,3.47333333333333,1
8.31,0.71,3.89666666666667,1
5.02,0.71,4.70666666666667,1
7.86,0.75,3.95333333333333,1
7.47,0.76,4.295,1
5.52,0.77,4.53333333333333,1
5.36,0.75,4.36166666666667,1
5.16,0.73,4.085,1
5.52,0.71,3.91166666666667,1
5.49,0.72,3.71333333333333,1
5.17,0.72,2.87666666666667,2
4.84,0.72,2.105,2
5.09,0.68,1.445,2
4.1,0.65,1.19333333333333,2
4.51,0.67,1.32166666666667,2
5.19,0.68,1.34,2
4.99,0.67,0.72,2
4.78,0.69,2.395,2
4.79,0.62,3.36,1
5.17,0.59,2.81,2
4.74,0.54,3.21833333333333,1
6.23,0.53,3.345,1
5.6,0.56,3.61166666666667,1
5.26,0.56,3.47333333333333,1
5.82,0.57,3.765,1
5.45,0.58,4.665,1
5.73,0.59,4.81333333333333,1
5.95,0.58,4.67333333333333,1
6.2,0.62,4.41833333333333,1
6.19,0.63,3.89333333333333,1
6.16,0.68,4.56333333333333,1
6.07,0.71,3.815,1
3.44,0.77,4.50666666666667,1
3.72,0.8,8.26166666666666,1
3.71,0.85,9.38333333333333,1
3.76,0.89,9.65666666666667,1
3.96,0.87,9.42833333333333,1
4,0.84,8.43166666666667,1
4.13,0.81,8.67833333333333,1
4.3,0.81,8.47166666666667,1
4.26,0.78,7.54833333333333,1
4.18,0.71,7.32166666666667,1
3.94,0.77,7.09833333333333,1
3.96,0.78,6.85333333333333,1
3.86,0.78,6.74833333333333,1
3.74,0.76,6.60166666666667,1
3.69,0.78,7.67333333333333,1
3.84,0.79,6.99333333333333,1
3.84,0.78,6.57333333333333,1
4.14,0.73,6.25666666666667,1
4.2,0.68,5.90833333333333,1
4.23,0.63,7.66666666666667,1
4.13,0.67,7.31166666666667,1
4.2,0.68,9.24,1
4.32,0.71,9.26833333333333,1
4.48,0.81,8.23666666666667,1
4.27,0.73,9.35,1
4.14,0.67,8.84333333333333,1
3.92,0.61,8.705,1
3.8,0.56,9.04666666666667,1
3.59,0.55,9.435,1
3.45,0.51,7.53833333333333,1
3.74,0.46,6.64166666666667,1
3.34,0.45,6.15166666666667,1
3.36,0.46,6.285,1
3.97,0.49,6.93333333333333,1
2.57,0.55,9.83166666666667,1
3.31,0.74,8.92,1
4.14,0.8,6.99833333333333,1
4.38,0.73,3.78833333333333,1
4.53,0.73,2.57333333333333,2
4.36,0.67,2.98333333333333,2
4.39,0.63,5.04333333333333,1
4.38,0.62,2.28,2
4.27,0.56,2.92333333333333,2
4.14,0.6,4.15166666666667,1
3.9,0.56,3.69666666666667,1
3.49,0.54,3.41333333333333,1
4.46,0.58,3.685,1
4.4,0.57,3.47833333333333,1
4.39,0.5,3.09333333333333,1
4.53,0.53,3.335,1
5.02,0.49,4.395,1
4.87,0.47,4.13833333333333,1
5.82,0.47,4.715,1
5.53,0.52,5.2,1
4.55,0.55,4.69333333333333,1
4.19,0.58,4.51333333333333,1
5,0.59,4.43,1
4.67,0.64,5.73166666666667,1
4.95,0.62,5.28166666666667,1
4.77,0.69,6.575,1
4.6,0.69,6.48666666666667,1
3.06,0.69,7.21666666666667,1
3.36,0.76,7.42166666666667,1
3.73,0.77,8.32166666666667,1
3.57,0.83,8.22666666666667,1
3.6,0.86,8.96666666666667,1
3.66,0.84,9.56833333333333,1
3.95,0.9,9.54333333333333,1
3.84,0.79,9.28833333333333,1
3.72,0.84,8.90333333333333,1
3.84,0.84,9.84833333333333,1
3.83,0.91,7.96333333333333,1
5.59,0.93,8.66333333333333,1
5.65,1.02,9.05333333333333,1
3.74,0.97,9.48666666666667,1
3.8,0.9,8.64,1
3.67,0.88,8.68833333333333,1
3.95,0.87,8.62333333333333,1
4.04,0.9,8.885,1
3.99,1.05,8.64833333333333,1
4.22,1.19,8.05333333333333,1
4.15,1.11,7.65333333333333,1
4.32,1.03,6.39,1
3.96,1.04,5.995,1
6.18,1.11,5.345,1
6.23,0.92,5.99333333333333,1
3.72,0.94,6.6,1
3.62,0.88,6.09333333333333,1
3.46,0.76,5.15333333333333,1
3.3,0.69,4.72333333333333,1
6.62,0.64,4.92833333333333,1
5.85,0.6,4.44,1
4.68,0.55,4.13833333333333,1
6.43,0.61,4.21333333333333,1
6.05,0.57,3.92333333333333,1
5.62,0.57,3.98833333333333,1
5.55,0.57,4.445,1
4.38,0.62,4.09833333333333,1
5.17,0.64,3.77,1
5.72,0.66,5.075,1
5.2,0.66,6.24,1
6.78,0.72,7.61166666666667,1
3.05,0.77,7.91666666666667,1
3.29,0.86,8.415,1
3.3,0.79,8.23,1
3.53,0.82,8.16166666666667,1
3.71,0.92,7.74166666666667,1
3.99,0.95,8.29833333333333,1
4.06,0.99,7.60166666666667,1
3.89,0.94,7.81333333333333,1
3.65,0.94,7.88,1
3.7,0.95,8.15333333333333,1
4.52,1.01,8.87666666666667,1
4.42,1.14,10.745,1
4.2,1.11,11.06,1
4.94,1.15,11.9383333333333,1
4.85,1.13,12.1216666666667,1
4.71,1.16,12.8066666666667,1
4.37,1.3,13.3216666666667,1
4.64,1.38,11.9116666666667,1
4.95,1.42,11.455,1
4.97,1.55,12.5633333333333,1
5.56,1.4,10.7266666666667,1
5.53,1.28,10.5833333333333,1
5.32,1.47,9.365,1
6.9,1.28,8.30666666666667,1
5.52,1.16,8.45,1
5.79,1.25,9.25666666666667,1
5.3,1.3,9.34333333333333,1
4.7,1.21,8.98,1
4.71,1.18,8.42166666666667,1
4.38,0.97,8.11833333333333,1
4.58,1.13,9.99333333333333,1
4.79,1.19,8.67333333333333,1
4.04,1.22,10.235,1
4.71,1.27,11.0816666666667,1
4.59,1.34,11.5116666666667,1
4.98,1.37,10.6233333333333,1
5.34,1.37,10.3,1
5.29,1.41,10.6883333333333,1
6.08,1.39,12.0766666666667,1
6.27,1.47,10.07,1
5.73,1.56,10.745,1
5.87,1.39,10.4233333333333,1
6.02,1.5,9.81666666666667,1
6.04,1.56,12.5833333333333,1
6.2,1.83,13.8366666666667,1
6.4,1.87,16.23,1
6.11,2.07,16.04,1
6.35,2.14,13.175,1
7.28,2.3,13.8383333333333,1
6.88,2.01,11.9233333333333,1
6.74,1.87,11.6216666666667,1
6.59,1.94,12.2583333333333,1
6.49,1.95,12.3283333333333,1
6.58,1.92,12.0566666666667,1
5.88,1.95,12.9933333333333,1
6.33,2.05,15.24,1
6.54,2.44,14.2283333333333,1
7.56,2.48,15.7116666666667,1
7.29,2.31,15.5666666666667,1
7.49,2.65,15.5933333333333,1
7.72,2.32,15.4883333333333,1
7.27,2.49,17.3116666666667,1
7.77,2.45,14.9583333333333,1
7.55,2.76,16.805,1
7.72,2.72,16.7583333333333,1
7.49,2.86,16.58,1
7.61,3.16,16.6866666666667,1
7.94,3.33,15.1383333333333,1
8.08,3.09,14.025,1
8.11,2.89,13.875,1
8.12,2.53,12.27,1
8,2.37,10.42,1
7.77,2.2,9.25,1
7.85,1.96,9.77166666666667,1
7.77,1.82,10.7466666666667,1
7.57,1.88,10.7133333333333,1
6.44,1.86,9.85833333333333,1
7.08,1.94,10.7566666666667,1
6.36,1.83,7.13,1
6.53,1.77,7.525,1
6.26,1.97,10.13,1
6.3,1.91,11.2016666666667,1
6.66,1.86,12.845,1
6.14,1.77,13.655,1
5.63,1.93,15.31,1
6.75,2.12,15.5783333333333,1
6.59,2.25,15.8533333333333,1
7.25,2.18,15.3733333333333,1
7,2.15,11.8383333333333,1
6.77,1.91,5.63833333333333,1
6.36,1.75,4.66666666666667,1
6.46,1.57,6.045,1
6,1.51,6.11666666666667,1
6.55,1.37,6.13166666666667,1
5.95,1.38,4.50833333333333,1
5.81,1.14,4.99166666666667,1
5.17,0.96,6.655,1
5.85,0.98,13.125,1
4.33,1.35,14.8333333333333,1
5.93,2.06,12.74,1
7.31,3.5,12.6883333333333,1
7.96,3.32,11.5883333333333,1
7.22,2.69,11.475,1
7.64,3.23,10.7416666666667,1
7.53,3.43,12.9833333333333,1
7.69,3.39,15.185,1
7.98,3.18,15.0283333333333,1
8.08,3.12,15.1933333333333,1
8.26,3.09,15.04,1
8.4,2.83,11.975,1
8.15,2.78,13.0366666666667,1
8.6,2.99,12.835,1
8.47,2.73,12.375,1
8.58,2.67,8.69166666666667,1
8.22,2.59,6.025,1
7.9,2.45,5.02333333333333,1
8.04,2.29,4.48666666666667,1
8.35,2.2,5.055,1
8.37,2.65,4.23333333333333,1
8.3,2.32,3.49833333333333,1
8.55,2.16,3.03,1
8.07,2.09,3.90833333333333,1
7.72,1.97,1.97833333333333,2
9.07,1.92,2.34,2
9.6,1.65,4.21333333333333,1
9.24,1.79,6.71166666666667,1
9.31,1.7,7.48333333333333,1
8.99,1.47,9.375,1
8.7,1.42,10.09,1
8.26,1.72,11.6933333333333,1
8.68,1.95,10.6383333333333,1
8.38,1.84,10.695,1
8.61,1.95,11.0216666666667,1
4.81,1.75,9.13,1
5.41,1.91,8.64166666666667,1
7.76,1.91,6.87666666666667,1
10.71,1.74,5.95166666666667,1
9.35,1.73,6.47833333333333,1
9.77,1.58,7.10333333333333,1
9.8,1.42,5.12166666666667,1
7.72,1.17,7.25666666666667,1
7.19,1.21,8.65166666666667,1
8.23,1.46,6.45,1
11,1.6,6.57166666666667,1
7.46,1.58,8.275,1
10.91,1.82,6.71333333333333,1
5.9,1.75,8.415,1
6.3,1.97,7.7,1
6.95,2.08,7.355,1
6.87,2.19,7.63333333333333,1
6.4,2.2,8.02833333333333,1
6.91,2.06,8.06666666666667,1
7.49,2.32,8.29,1
7.61,2.49,7.33166666666667,1
7.68,2.39,6.07,1
7.79,2.49,8.39166666666667,1
7.6,2.51,9.17,1
7.44,2.68,10.3166666666667,1
7.85,2.49,11.2983333333333,1
8.34,2.4,9.055,1
7.97,2.57,9.3,1
8.14,2.73,11.045,1
7.71,3.31,12.245,1
8.58,3.78,11.5966666666667,1
8.83,3.63,14.1916666666667,1
8.88,3.47,11.6816666666667,1
8.82,3.27,8.58833333333333,1
8.44,2.91,6.25666666666667,1
8.43,2.87,6.33333333333333,1
8.46,2.66,5.07,1
8.31,2.62,6.965,1
8.21,2.35,6.85333333333333,1
8.15,2.17,5.37666666666667,1
8.87,2.38,6.07666666666667,1
8.68,2.16,5.145,1
8.08,1.98,5.12666666666667,1
8.07,1.81,2.78,2
7.86,1.7,1.01333333333333,2
8.15,1.67,0.756666666666667,2
6.84,1.74,2.91666666666667,2
7.56,1.84,2.71,2
7.58,1.65,2.51833333333333,2
7.05,1.65,2.315,2
6.91,1.53,2.165,2
7.96,1.51,2.50666666666667,2
7.44,1.41,3.96166666666667,1
7.71,1.36,3.60166666666667,1
8.22,1.29,3.59833333333333,1
7.21,1.13,3.48166666666667,1
7.66,1.25,5.08666666666667,1
6.86,1.2,5.63333333333333,1
6.08,1.28,5.85833333333333,1
6.59,1.16,5.95333333333333,1
6.78,1.16,8.74333333333333,1
6.58,1.25,8.38666666666667,1
7.04,1.32,7.615,1
9.26,1.23,8.01333333333333,1
9.4,1.19,8.20333333333333,1
9.05,1.18,9.45833333333333,1
5.16,1.25,9.37833333333333,1
5.19,1.26,10.5133333333333,1
4.83,1.31,10.81,1
4.36,1.39,10.205,1
4.61,1.37,8.88166666666667,1
4.48,1.22,6.91333333333333,1
4.4,1.05,7.60833333333333,1
4.24,1.11,6.72833333333333,1
4.08,1.03,5.47333333333333,1
4.13,1.02,5.97,1
4.3,1.1,5.47333333333333,1
4.28,0.98,7.8,1
4.39,1.1,7.95833333333333,1
4.39,1.17,7.66833333333333,1
4.5,1.24,6.98333333333333,1
4.67,1.2,6.575,1
5.23,1.14,8.09666666666667,1
5.11,1.11,7.37666666666667,1
5.18,1.16,7.70166666666667,1
5.31,1.35,7.69,1
5.35,1.26,7.03166666666667,1
5.29,1.27,7.53666666666667,1
5.27,1.16,7.49,1
4.95,1.21,6.80666666666667,1
4.74,1.14,6.95166666666667,1
7.83,1.28,7.17333333333333,1
4.81,1.32,4.83,1
5.07,1.42,5.94666666666667,1
5.04,1.28,5.615,1
6.49,1.41,5.45833333333333,1
5.6,1.42,4.77333333333333,1
6.14,1.46,4.58,1
6.05,1.27,4.615,1
5.97,1.27,4.61833333333333,1
5.69,1.22,4.50333333333333,1
6.13,1.13,5.03,1
6.31,1.09,5.19333333333333,1
6.58,1,4.87833333333333,1
6.28,0.95,6.94166666666667,1
3.72,1.11,9.51,1
4.44,1.18,10.1483333333333,1
4.86,1.37,10.305,1
4.97,1.21,10.1266666666667,1
5.19,1.24,9.78,1
5.08,1.18,9.82166666666667,1
5.19,1.23,9.61,1
5.11,1.21,9.39666666666667,1
4.99,1.22,9.355,1
4.79,1.22,9.91,1
4.74,1.21,10.985,1
4.96,1.39,11.8516666666667,1
4.98,1.5,12.4866666666667,1
5.24,1.6,13.2533333333333,1
5.44,1.53,12.5633333333333,1
5.58,1.66,12.7083333333333,1
5.75,1.58,11.2483333333333,1
5.65,1.78,10.3583333333333,1
5.95,1.81,10.5683333333333,1
6.17,1.86,10.9783333333333,1
6.01,1.94,10.49,1
6.06,1.81,9.92833333333333,1
5.9,1.89,10.0533333333333,1
6.02,1.95,10.6983333333333,1
5.79,2.13,10.8983333333333,1
6,1.8,9.47666666666667,1
5.88,1.58,8.24833333333333,1
5.83,1.47,8.27,1
6.08,1.3,7.98833333333333,1
5.46,1.27,8.27333333333333,1
5.31,1.19,8.19833333333333,1
5.09,1.09,7.87833333333333,1
4.78,1.07,7.78166666666667,1
4.74,1.08,9.60666666666667,1
4.54,1.01,8.50666666666667,1
4.39,0.97,8.56333333333333,1
4.16,0.95,8.51666666666667,1
3.99,0.86,8.94833333333333,1
3.87,0.85,8.71833333333334,1
4.04,0.85,7.53,1
4.31,0.87,7.195,1
4.05,0.85,7.28666666666667,1
4.26,0.82,7.26166666666667,1
4,0.89,8.72333333333333,1
3.99,0.94,9.205,1
3.83,0.96,9.49666666666667,1
3.9,1.06,10.285,1
3.98,1.04,10.515,1
4.32,1.08,11.1,1
4.62,1.33,11.635,1
4.79,1.42,11.4966666666667,1
5.05,1.4,12.0466666666667,1
5.21,1.52,14.0016666666667,1
5.5,1.85,15.475,1
5.74,2.06,10.4566666666667,1
5.87,1.7,8.13333333333333,1
5.69,1.48,10.6583333333333,1
5.77,1.49,9.68666666666667,1
6.51,1.42,7.71666666666667,1
7.14,1.36,7.85,1
5.48,1.29,7.97833333333333,1
5.91,1.34,8.085,1
5.31,1.37,8.74666666666667,1
5.44,1.37,9.23333333333333,1
5.03,1.44,9.51,1
5.44,1.47,11.8916666666667,1
5.62,1.66,12.3933333333333,1
5.83,1.51,11.375,1
5.69,1.61,11.5483333333333,1
5.84,1.71,12.4916666666667,1
5.9,1.84,11.71,1
6.32,1.85,12.7266666666667,1
6.53,1.93,8.225,1
6.95,1.7,8.74,1
7.2,2.14,11.565,1
7.29,2.09,10.36,1
7.12,2.22,11.0933333333333,1
7.22,2.46,12.7383333333333,1
7.24,2.63,13.6683333333333,1
7.06,2.53,13.625,1
7.13,2.43,14.0783333333333,1
7.45,2.22,12.3216666666667,1
7.37,2.37,12.465,1
7.46,2.09,13.4033333333333,1
7.48,2.16,12.7016666666667,1
7.35,2.1,12.9783333333333,1
7.69,2.09,12.8483333333333,1
7.82,2.16,12.6633333333333,1
7.57,2.14,14.135,1
7.2,2.08,12.2283333333333,1
6.98,2.11,13.7333333333333,1
6.88,1.98,12.1083333333333,1
6.75,1.98,10.925,1
6.71,1.84,9.845,1
6.72,1.83,8.30833333333333,1
6.85,1.82,10.7366666666667,1
6.57,1.7,9.86333333333334,1
7.01,1.71,10.4233333333333,1
